府	100771	['fu']	0.0
离	100744	['li']	0.0
况	100680	['kuang']	0.0
亚	100251	['ya']	-0.15000000000000002
请	100226	['qing']	0.0875
技	99790	['ji']	0.25
际	99412	['ji']	0.07142857142857142
约	99148	['yue', 'yao']	0.075
示	98963	['shi']	0.0
复	98822	['fu']	0.02173913043478261
病	98692	['bing']	-0.03571428571428571
息	98447	['xi']	0.0
究	98377	['jiu']	0.0
线	98261	['xian']	0.0
似	98057	['si']	0.025
官	97897	['guan']	0.0
火	97760	['huo']	0.0
断	97235	['duan']	0.04505813953488372
精	97135	['jing']	0.020833333333333332
满	96954	['man']	0.0
支	96814	['zhi']	0.015625
视	96326	['shi']	0.08333333333333333
消	96263	['xiao']	-0.2
越	95657	['yue']	-0.0625
器	95444	['qi']	0.0
容	95407	['rong']	0.0
照	95020	['zhao']	-9.25185853854297e-18
须	94903	['xu']	0.15625
九	94580	['jiu']	0.0
增	93869	['zeng']	0.0
研	93761	['yan']	-0.10416666666666667
写	93710	['xie']	0.0
称	93638	['cheng', 'chen']	0.11858974358974358
企	93453	['qi']	0.0
八	92700	['ba']	0.0
功	92052	['gong']	0.15000000000000002
吗	91639	['ma']	-0.0625
包	91240	['bao']	0.009615384615384616
片	90559	['pian']	0.0
史	90469	['shi']	0.0
委	90263	['wei']	-0.016666666666666666
乎	90127	['hu']	0.0
查	90039	['cha', 'zha']	0.08333333333333333
轻	89852	['qing']	-0.1590909090909091
易	89730	['yi']	0.09375
早	89623	['zao']	0.0
曾	89328	['zeng', 'ceng']	0.020833333333333332
除	89272	['chu']	-0.07500000000000001
农	88412	['nong']	0.125
找	88247	['zhao']	0.019841269841269844
装	88143	['zhuang']	0.0
广	87900	['guang']	0.0
显	87825	['xian']	0.375
吧	87536	['ba']	0.016891891891891893
阿	87159	['e', 'a']	-0.010416666666666666
李	86593	['li']	0.0
标	86324	['biao']	0.0
谈	86089	['tan']	0.041666666666666664
吃	85976	['chi', 'ji']	-0.03125
图	85957	['tu']	0.025
念	85953	['nian']	0.0
六	85830	['liu']	0.0
引	85740	['yin']	0.0
历	85487	['li']	0.0
首	85036	['shou']	0.0
医	84620	['yi']	0.025
局	84587	['ju']	0.0
突	84474	['tu']	0.046875
专	84361	['zhuan']	0.008680555555555556
费	84359	['fei']	0.020833333333333332
号	84335	['hao']	-0.02678571428571429
尽	84270	['jin']	-0.015388257575757576
另	83702	['ling']	-0.28125
周	83366	['zhou']	0.02314814814814815
较	82870	['jiao']	0.1875
注	82869	['zhu']	0.0
语	82805	['yu']	0.0
仅	82729	['jin']	0.041666666666666664
考	82688	['kao']	0.34375
落	82641	['la', 'luo']	0.041666666666666664
青	82619	['qing']	-0.16666666666666666
随	82599	['sui']	0.0
选	82498	['xuan']	0.0
列	82418	['lie']	0.025
武	81863	['wu']	0.0
红	81852	['hong']	0.21875
响	81702	['xiang']	0.0
虽	81097	['sui']	0.0625
推	80933	['tui']	0.0
势	80705	['shi']	0.20833333333333334
参	80663	['can', 'shen']	-0.07743128964059197
希	80460	['xi']	0.0
古	80454	['gu']	0.1875
众	80390	['zhong']	-0.25
构	80364	['gou']	0.0
房	80320	['fang']	0.0
半	80183	['ban']	-0.037500000000000006
节	80074	['jie']	0.078125
土	79809	['tu']	0.0
投	79708	['tou']	0.0
某	79482	['mou']	-0.125
案	79395	['an']	0.0
黑	78896	['hei']	-0.375
维	78877	['wei']	0.0
革	78685	['ge']	0.0
划	78648	['hua']	-0.0234375
敌	78620	['di']	0.0
致	78238	['zhi']	0.01730769230769231
陈	77914	['chen']	0.06818181818181818
律	77818	['lv']	0.0
足	77385	['zu']	-0.1875
态	77219	['tai']	0.0
护	76993	['hu']	0.0
七	76766	['qi']	0.0
兴	76760	['xing']	0.04507797270955166
派	76750	['pai']	0.0
孩	76620	['hai']	0.0
验	76542	['yan']	0.2916666666666667
责	76377	['ze']	-0.15625
营	76372	['ying']	0.015625
星	76320	['xing']	-0.08928571428571429
够	76181	['gou']	0.0625
章	76098	['zhang']	0.03125
音	76043	['yin']	0.0
跟	75958	['gen']	0.0
志	75904	['zhi']	0.0
底	75728	['di', 'de']	-0.03125
站	75402	['zhan']	0.0
严	75278	['yan']	-0.15
巴	74917	['ba']	-0.0863095238095238
例	74579	['li']	0.05
防	74459	['fang']	-0.25
族	74174	['zu']	0.03125
供	74168	['gong']	-0.025
效	74009	['xiao']	0.041666666666666664
